fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1109929,Sargento Foods Inc,"","",46100400760,"CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], MONTEREY JACK CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), CHEDDAR-JACK CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109930,Sargento Foods Inc,"","",46100400913,"LOW MOISTURE PART-SKIM MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), PROVOLONE CHEESE WITH SMOKE FLAVOR (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, NATURAL SMOKE FLAVOR), ROMANO CHEESE (PASTEURIZED COW'S MILK, CHEESE CULTURE, SALT, ENZYMES), FONTINA CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), FRESH ASIAGO CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109931,Sargento Foods Inc,"","",46100020029,"MONTEREY JACK CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), GARLIC AND HERB SEASONING [DEHYDRATED GARLIC, SPICE, ONION POWDER, DEHYDRATED PARSLEY, NATAMYCIN (A NATURAL MOLD INHIBITOR), SALT].","",30,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109932,Sargento Foods Inc,"","",46100411070,"MONTEREY JACK CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), ASADERO CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], QUESO QUESADILLA CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109933,Sargento Foods Inc,"","",46100006894,"PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR).","",21,g,"",Cheese,LI,"",2020-04-13,2020-11-13,United States,"","","",""
1109934,Sargento Foods Inc,"","",46100020012,"COLBY-JACK CHEESE WITH HOT PEPPERS [PASTEURIZED MILK, HOT PEPPERS (JALAPENO PEPPERS, HABANERO PEPPERS), CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH AND POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",30,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109935,Sargento Foods Inc,"","",46100400470,"CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH AND POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109936,Sargento Foods Inc,"","",46100400517,"CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH AND POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109937,Sargento Foods Inc,"","",46100411063,"CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109938,Litehouse Inc.,"","",77661140192,"NON FAT GREEK YOGURT (CULTURED SKIM MILK, MILK PROTEIN CONCENTRATE, CORN STARCH, TAPIOCA STARCH, CARRAGEENAN GUM, LOCUST BEAN GUM), CANOLA OIL, WATER, SUGAR, EGG YOLK, MODIFIED CORN STARCH, SALT, MALTODEXTRIN, DISTILLED VINEGAR, NATURAL FLAVORS, CIDER VINEGAR, GLUCONIC ACID, LEMON JUICE CONCENTRATE, DRIED GARLIC. DILL WEED. ACACIA GUM, LACTIC ACID, SPICE, XANTHAN GUM.","",30,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109939,Litehouse Inc.,"","",77661136768,"PASTEURIZED MILK, SALT, CULTURE, ENZYMES, POTATO STARCH (TO PREVENT CAKING).","",28,g,"",Cheese,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109940,Litehouse Inc.,"","",77661140178,"NON FAT GREEK YOGURT (CULTURED SKIM MILK, MILK PROTEIN CONCENTRATE, CORN STARCH, TAPIOCA STARCH, CARRAGEENAN GUM, LOCUST BEAN GUM), CANOLA OIL, WATER, EGG YOLK, SALT, MODIFIED CORN STARCH, SUGAR, CHIPOTLE PUREE (CHIPOTLE PEPPERS, WATER, SALT, VINEGAR), DISTILLED VINEGAR, DRIED BELL PEPPERS, NATURAL FLAVORS, DRIED ONION, GLUCONIC ACID, ACACIA GUM, LACTIC ACID, DRIED GARLIC, XANTHAN GUM, SPICE, DRIED CHIPOTLE PEPPER.","",29,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109958,HP Hood LLC,"","",73570000183,"PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO VEGETABLE COLOR (IN COLBY CHEESE).","",28,g,"",Cheese,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109941,T. Marzetti Company,"","",70200522053,"CREAM (MILK, CREAM), WATER, SOYBEAN OIL, BUTTERMILK, DISTILLED VINEGAR, SKIM MILK, CONTAINS 2% OR LESS OF: MODIFIED CORN STARCH, SALT, SPINACH*, EGG YOLK, CARROTS*, ONION*, LACTIC ACID, DEXTROSE, SUGAR, NATURAL FLAVOR, GELATIN, GUAR GUM, MONO AND DL-GLYCERIDES, YEAST EXTRACT, CULTURED WHEY, GARLIC*, SODIUM PHOSPHATE, POTASSIUM SORBATE ADDED TO MAINTAIN FRESHNESS, XANTHAN GUM.","",31,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109942,"Idahoan Foods, LLC","","",29700021511,"IDAHO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, PALM, SOYBEAN, COTTONSEED, SUNFLOWER, CANOLA), CORN SYRUP SOLIDS, CHEESE BLEND (WHEY, MALTODEXTRIN, REDUCED LACTOSE WHEY, CANOLA OIL, CHEESE [CHEDDAR, BLUE, PARMESAN, ROMANO (CULTURED MILK, SALT, ENZYMES)], SALT, DISODIUM PHOSPHATE, WHEY PROTEIN CONCENTRATE, CITRIC ACID, LACTIC ACID, ARTIFICIAL COLOR [YELLOW NO. 6 AND YELLOW NO.5]), SALT, WHEY, IMITATION BACON FLAVORED CRUMBLES (TEXTURED VEGETABLE PROTEIN {SOY FLOUR, CARAMEL COLOR, RED NO. 3], SOYBEAN OIL, WATER, SALT, NATURAL FLAVORINGS, AUTOLYZED YEAST EXTRACT, DEXTROSE), SUGAR, NONFAT DRY MILK, SPICES, DEHYDRATED ONION, TAPIOCA STARCH, MONO AND DIGLYCERIDES, CHIPOTLE PEPPER EXTRACT, DEHYDRATED RED BELL PEPPERS, CALCIUM STEAROYL LACTYLATE, NATURAL SMOKE AND GRILL FLAVORS, MALTODEXTRIN, AUTOLYZED YEAST EXTRACT, NATURAL AND ARTIFICIAL FLAVORS, HYDROLYZED SOY PROTEIN, SOUR CREAM (CULTURED CREAM AND NONFAT DRY MILK), CITRIC ACID (PRESERVE FRESHNESS), SODIUM CASEINATE, DIPOTASSIUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), ARTIFICIAL COLOR (INCLUDING YELLOW NO. 5. AND YELLOW NO. 6), DISODIUM INOSINATE, DISODIUM GUANYLATE, SODIUM BISULFITE (PRESERVE FRESHNESS), TRICALCIUM PHOSPHATE, MIXED TOCOPHEROLS (PRESERVE FRESHNESS) AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTI-CAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109943,Jays Foods Inc.,"","",41200034211,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL, CORN OIL, SAFFLOWER OIL, AND/OR SUNFLOWER OIL), SALT, WHEY, DEXTROSE, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), BUTTERMILK, ONION POWDER, SUGAR, CULTURED NONFAT MILK, DEHYDRATED PARSLEY, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVORS, GARLIC POWDER, DISODIUM INOSINATE AND DISODIUM GUANYLATE.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109944,Jays Foods Inc.,"","",41200034143,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL, CORN OIL, SAFFLOWER OIL, AND/OR SUNFLOWER OIL), SALT.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109945,"Whitman's Candies, Inc.","","",76740070122,"INGREDIENTS CONSIST OF CHOCOLATE {(SUGAR, CHOCOLATE, CHOCOLATE PROCESSED WITH ALKALI, COCOA BUTTER WHOLE MILK, MILK FAT, SOY LECITHIN (AN EMULSIFIER), VANILLIN (AN ARTIFICIAL FLAVOR)}, NUTS (ALMONDS, CASHEWS, PEANUTS, PECANS, WALNUTS), CORN SYRUP, SUGAR, BROWN SUGAR, CONDENSED MILK, BUTTER DAIRY CREAM CHERRIES {CHERRIES, SUGAR, WATER, CITRIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE (PRESERVATIVES), SULFUR DIOXIDE (TO PROMOTE COLOR RETENTION), NATURAL FLAVOR, FD & C RED #40}, PARTIALLY HYDROGENATED PALM KERNEL OIL, COCONUT WITH SODIUM METABISULFITE (TO PROMOTE COLOR RETENTION), MOLASSES, INVERT SUGAR, WHITE CHOCOLATE {SUGAR, COCOA BUTTER, WHOLE MILK, SOY LECITHIN (AN EMULSIFIER), ARTIFICIAL FLAVOR, SALT}, SORBITOL, GUM ARABIC, SALT, EGG ALBUMEN, FOOD STARCH - MODIFIED, CITRIC ACID, SORBIC ACID, TAPIOCA FLOUR, HONEY, NATURAL AND ARTIFICIAL FLAVORS, SOY LECITHIN (AN EMULSIFIER), CONFECTIONER'S GLAZE, INVERTASE (AN ENZYME), SODIUM BENZOATE AND POTASSIUM SORBATE (PRESERVATIVES), MONO AND DIGLYCERIDES WITH CITRIC ACID (TO HELP PROTECT FLAVOR), TOCOPHEROLS (A NATURAL ANTIOXIDANT), SPICE, AND FD & C RED #40.","",35,g,"",Chocolate,LI,"",2020-04-18,2020-11-13,United States,"","","",""
1109946,"Snyder's-Lance, Inc.","","",23896166803,"WHOLE GRAIN POPCORN, PALM OIL, SALT, NATURAL FLAVORS, ANNATTO, PAPRIKA.","",25,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109947,"Avomex, Inc.","","",616112279588,"HASS AVOCADOS, DISTILLED VINEGAR, CONTAINS 2% OR LESS OF WATER, JALAPENO PEPPERS, SALT, DEHYDRATED ONION, GRANULATED GARLIC.","",30,g,"",Dips & Salsa,LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109948,Sabra Dipping Company LLC,"","",40822011341,"COOKED CHICKPEAS (WATER, CHICKPEAS), WATER, TAHINI (GROUND SESAME), SOYBEAN OIL, GREEN OLIVES, KALAMATA OLIVES, GARLIC, SALT, CITRIC ACID, POTASSIUM SORBATE TO MAINTAIN FRESHNESS, SPICES, PARSLEY.","",28,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109949,Sabra Dipping Company LLC,"","",40822027540,"COOKED CHICKPEAS (WATER, CHICKPEAS), TAHINI (GROUND SESAME), WATER, SOYBEAN OIL, GREEN AND RED BELL PEPPERS, SPINACH, GARLIC, SALT, CITRIC ACID, ARTICHOKE, ONION, CUCUMBER, NATURAL FLAVORS, POTASSIUM SORBATE TO MAINTAIN FRESHNESS, PARSLEY, SUGAR, SPICES, LEMON JUICE CONCENTRATE.","",28,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109950,Schwebel Baking Company,"","",71319000982,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CORN SYRUP, YEAST, SOYBEAN OIL, CONTAINS 2% OR LESS OF THE FOLLOWING: WHEAT GLUTEN, SALT, CALCIUM SULFATE, CALCIUM PROPIONATE (PRESERVATIVE), MONOGLYCERIDES, MONOCALCIUM PHOSPHATE, ASCORBIC ACID, AMMONIUM SULFATE.","",43,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109951,Schwebel Baking Company,"","",71319000647,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, YEAST, CONTAINS 2% OR LESS OF THE FOLLOWING: CORN SYRUP, WHEAT GLUTEN, SALT, SOYBEAN OIL, CALCIUM PROPIONATE (PRESERVATIVE), CALCIUM SULFATE, MONOCALCIUM PHOSPHATE, MONOGLYCERIDES, ASCORBIC ACID.","",85,g,"",Breads & Buns,LI,"",2020-04-23,2020-11-13,United States,"","","",""
1109952,Schwebel Baking Company,"","",71319000142,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CORN SYRUP, YEAST, CONTAINS 2% OR LESS OF THE FOLLOWING: SOYBEAN OIL, SALT, CALCIUM PROPIONATE (PRESERVATIVE), MONOGLYCERIDES, CALCIUM SULFATE, WHEAT STARCH, ENZYMES, ASCORBIC ACID, AMMONIUM SULFATE, SOY LECITHIN.","",26,g,"",Breads & Buns,LI,"",2020-04-23,2020-11-13,United States,"","","",""
1109953,Del Monte Foods Inc.,"","",24000507864,"FRUIT [PEACHES, PEARS, CHERRIES (CHERRIES, CARMINE)], WATER, SUGAR, CITRIC ACID, PRESERVATIVES (ASCORBIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE), NATURAL FLAVOR.","",198,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109954,Del Monte Foods Inc.,"","",24000507871,"PEACHES, WATER, SUGAR, NATURAL FLAVOR, ASCORBIC ACID (PRESERVATIVE), CITRIC ACID.","",198,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109955,Del Monte Foods Inc.,"","",24000507932,"RED GRAPEFRUIT, WATER, SORBITOL, PRESERVATIVES (ASCORBIC ACID, POTASSIUM SORBATE SODIUM BENZOATE), SUCRALOSE, CITRIC ACID, RED FRUIT EXTRACT (COLOR) ACESULFAME POTASSIUM.","",184,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109956,Del Monte Foods Inc.,"","",24000507918,"MANDARIN ORANGES, WATER, SUGAR, ASCORBIC ACID (PRESERVATIVE), CITRIC ACID, CELLULOSE.","",198,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109957,Del Monte Foods Inc.,"","",24000577386,"FRUIT (RED AND WHITE GRAPEFRUIT, ORANGES), WATER, SUGAR, PRESERVATIVES (ASCORBIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE), CITRIC ACID.","",126,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109959,"The Hain Celestial Group, Inc.","","",829515321291,"DRIED POTATOES, SUNFLOWER OIL, SEASONING (SALT, DEHYDRATED ONION, DEXTROSE, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), CULTURED NONFAT MILK, EVAPORATED CANE SUGAR, YEAST EXTRACT, LACTIC ACID, DEHYDRATED GARLIC, NATURAL FLAVORS, SPICES, CITRIC ACID), CORN MEAL, SPINACH POWDER, OAT FIBER, MALTODEXTRIN, MONOGLYCERIDES, CITRIC ACID, BROCCOLI POWDER, PEA POWDER.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-25,2020-11-13,United States,"","","",""
1109960,Riviana Foods Inc.,"","",17400106089,"ENRICHED LONG GRAIN RICE (RICE. NIACIN. IRON (FERRIC ORTHOPHOSPHATE), THIAMIN (THIAMIN MONONITRATE), FOLIC ACID]. RED BEANS, RED BEAN & RICE SEA GARLIC POWDER, YEAST EXTRACT, DEHYDRATED ONION. MALTODEXTRIN, CHILI SPICES, PARTIALLY HYDROGENATED SOYBEAN OIL. NATURAL AND ARTIFICIAL FLAVOR STOCK, POTASSIUM CHLORIDE. RENDERED BACON FAT, NATURAL SMOKE FLAVOR INOSINATE, DISODIUM GUANYLATE, ONION POWDER, CITRIC ACID). ARTIFICIAL FLAVOR, DRIED BEEF FAT, NATURAL SMOKE FLAVOR, DISODIUM","",57,g,"",Flavored Rice Dishes,LI,"",2020-09-22,2020-11-13,United States,"","","",""
1109961,Conifer Specialties Inc.,"","",54467502713,"CANE SUGAR, COCOA POWDER, SWEETENED DAIRY SOLIDS (SUGAR, MILK SOLIDS, MILK FAT), VANILLA POWDER, CINNAMON.","",28,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109962,"Kent Precision Foods Group, Inc.","","",72058606800,"SUGAR, NONFAT DRY MILK, WHEY, CORN SYRUP SOLIDS, DUTCH-PROCESSED COCOA, COCONUT OIL, SALT, HYDROGENATED COCONUT OIL, SODIUM CASEINATE, CELLULOSE GUM, POTASSIUM & SODIUM PHOSPHATE, ARTIFICIAL FLAVOR, MONO & DIGLYCERIDES, SOY LECITHIN, SODIUM STEAROYL LACTYLATE.","",41,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109963,"Kent Precision Foods Group, Inc.","","",72058606398,"SUGAR, NONFAT DRY MILK, WHEY, DUTCH-PROCESSED COCOA, COCONUT OIL, CORN SYRUP SOLIDS, PARTIALLY HYDROGENATED SOYBEAN OIL, SALT, POTASSIUM & SODIUM PHOSPHATE, CELLULOSE GUM, MONO & DIGLYCERIDES, SODIUM CASEINATE, NATURAL & ARTIFICIAL FLAVOR, SOY LECITHIN.","",35,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109964,"Snyder's-Lance, Inc.","","",77975034033,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANOLA OIL, MALT (TAPIOCA SYRUP, MALT EXTRACT) SALT, YEAST, SODA.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109965,"Snyder's-Lance, Inc.","","",77975088241,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, MALTODEXTRIN, SALT, DRIED CAYENNE PEPPER SAUCE (CAYENNE PEPPERS, VINEGAR, SALT, GARLIC), SODIUM DIACETATE, MODIFIED CORN STARCH, MONOSODIUM GLUTAMATE, YEAST, VINEGAR, PAPRIKA EXTRACT (COLOR), CITRIC ACID, GARLIC POWDER, CARAMEL COLOR, DISODIUM INOSINATE AND GUANYLATE, LACTIC ACID, SODA.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109966,"Snyder's-Lance, Inc.","","",77975088227,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, SUGAR, ONION POWDER, MALTODEXTRIN, DEXTROSE, WHEY (MILK), SALT, VINEGAR POWDER (MALTODEXTRIN, MODIFIED CORN STARCH, VINEGAR), HONEY POWDER, HYDROLYZED SOY PROTEIN, MUSTARD [(VINEGAR, WATER, MUSTARD, SALT, TURMERIC), MALTODEXTRIN, CORN STARCH], WHEAT STARCH, YEAST, SPICES, TURMERIC EXTRACT (COLOR), CITRIC ACID, HORSERADISH POWDER, NATURAL FLAVORS, SODA.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109967,Jays Foods Inc.,"","",41200098930,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL, COM OIL, SAFFLOWER OIL, AND/OR SUNFLOWER OIL), SAIT, DEXTROSE, MALTODEXTRIN, MONOSODIUM GLUTAMATE, JALAPENO PEPPER, ONION POWDER, TORULA YEAST, GARLIC POWDER, SOYBEAN OIL, SPICE, NATURAL AND ARTIFICIAL FLAVORING, YEAST EXTRACT, SPICE AND COLORING (CONTAINS PAPRIKA).","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109968,"Brandstorm Inc,","","",812907011078,ORGANIC FREEZE-DRIED STRAWBERRIES.,"",34,g,"",Wholesome Snacks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109969,Del Monte Foods Inc.,"","",24000507857,"RED GRAPEFRUIT, WATER, SUGAR, PRESERVATIVES (ASCORBIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE), CITRIC ACID, RED FRUIT EXTRACT (COLOR).","",198,g,"",Canned Fruit,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109970,T. Marzetti Company,"","",70200530201,"BROWN SUGAR, SUGAR, WHEAT FLOUR, ROLLED OATS, SPICE, SALT, MALTODEXTRIN, CARAMEL COLOR.","",28,g,"","Cake, Cookie & Cupcake Mixes",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109971,Litehouse Inc.,"","",77661111581,"HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, WATER, HYDROGENATED COCONUT OIL, SUGAR, SKIM MILK POWDER, MODIFIED CORN STARCH, BUTTER, SALT, NATURAL AND ARTIFICIAL FLAVORS, DISODIUM PHOSPHATE, POTASSIUM SORBATE (TO PROTECT QUALITY), MONOGLYCERIDES, CALCIUM DISODIUM EDTA (TO PROTECT QUALITY).","",57,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109972,"Butterball, LLC","","",22655303015,"TURKEY, WATER, SALT, SUGAR, CONTAINS 2% OR LESS OF CANOLA OIL, SUNFLOWER OIL, NATURAL FLAVOR, SODIUM PHOSPHATE, POTASSIUM ACETATE, POTASSIUM DIACETATE, SODIUM ERYTHORBATE, SODIUM NITRITE.","",14,g,"","Bacon, Sausages & Ribs",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109973,"Ateeco, Inc.","","",41164000413,"WATER, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), POTATO FLAKES (POTATOES, MONO AND DIGLYCERIDES, SODIUM ACID PYROPHOSPHATE, CITRIC ACID), SOYBEAN OIL, DEHYDRATED FOUR CHEESE BLEND (CHEDDAR/ PARMESAN/ROMANO/SWISS CHEESES [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES], DISODIUM PHOSPHATE), NATURAL FLAVORS, SALT, SUGAR, ONION, EGGS, GARLIC, YEAST EXTRACT, ANNATTO AND TURMERIC (COLOR).","",152,g,"",Frozen Appetizers & Hors D'oeuvres,LI,"",2020-09-22,2020-11-13,United States,"","","",""
1109974,C.H. Guenther & Son LLC,"","",41149011120,"CREAMER (PARTIALLY HYDROGENATED SOYBEAN OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO AND DIGLYCERIDES, DIPOTASSIUM PHOSPHATE, SOY LECITHIN), MODIFIED CORN STARCH, WHEAT FLOUR, TEXTURED VEGETABLE PROTEIN [(SOY FLOUR, CARAMEL COLOR), SUGAR, HYDROLYZED CORN, SOY, AND WHEAT GLUTEN], SALT, MALTODEXTRIN, DEHYDRATED SAUSAGE (MADE FROM PORK), DRIED CHICKEN FAT (NONFAT DRY MILK), SPICES, HYDROLYZED SOY PROTEIN, DEXTROSE, MONOSODIUM GLUTAMATE, AUTOLYZED YEAST EXTRACT, TITANIUM DIOXIDE, DEHYDRATED ONION, NATURAL FLAVORS, MALT EXTRACT (BARLEY), TORULA YEAST, DISODIUM INOSINATE, DISODIUM GUANYLATE.","",9,g,"",Gravy Mix,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109975,"McCormick & Company, Inc.","","",41500820453,"DISTILLED VINEGAR, #1 GRADE MUSTARD SEED, WATER, SALT, SPICES, TURMERIC AND NATURAL FLAVORS.","",5,g,"","Ketchup, Mustard, BBQ & Cheese Sauce",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109976,"Dales Sauces, Inc.","","",74263101026,"SOY SAUCE (HYDROLYZED SOY PROTEIN, WATER, SALT, CORN SYRUP, CARAMEL COLORING), ONION, GARLIC, SUGAR, MONO- SODIUM GLUTAMATE, GINGER, PAPRIKA.","",17.8999996185303,g,"","Ketchup, Mustard, BBQ & Cheese Sauce",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109977,"Table Talk Pies, Inc.","","",11233077127,"WHEAT FLOUR*, WATER, PEACHES, VEGETABLE OIL (PALM AND/OR SOYBEAN), SUGAR, CORN SYRUP, FOOD STARCH - MODIFIED, CONTAINS LESS THAN 2% OF THE FOLLOWING: SALT, POTASSIUM SORBATE, SODIUM PROPIONATE AND CITRIC ACID (PRESERVATIVES), NONFAT MILK*, WHEY (MILK)*, DEXTROSE, NATURAL AND ARTIFICIAL FLAVOR, BETA CAROTENE (COLOR), MALTODEXTRIN, GUM ACACIA, SODIUM ASCORBATE, DI-ALPHA-TOCOPHEROL.","",114,g,"","Cakes, Cupcakes, Snack Cakes",LI,"",2020-09-29,2020-11-13,United States,"","","",""
