id,ingredients_normalized
8961,"""['gelatin', 'cucumber', 'carrot', 'celery', 'onion', 'salt', 'mayonnaise']"""
8962,"""['vegetable juice', 'beef broth', 'worcestershire sauce', 'tabasco sauce', 'lemon juice', 'garlic powder', 'onion salt']"""
8963,"""['beef', 'mustard', 'pepper', 'lemon pepper', 'garlic', 'salt']"""
8964,"""['flour', 'salt', 'corn syrup', 'chocolate', 'walnut', 'sugar', 'shortening', 'egg', 'vanilla']"""
8965,"""['flour', 'baking powder', 'salt', 'egg', 'butter', 'milk']"""
8966,"""['chocolate cookie', 'sugar', 'butter']"""
8967,"""['flour', 'sugar', 'egg', 'nut', 'vanilla', 'baking soda', 'pineapple']"""
8968,"""['egg white', 'salt', 'sugar', 'peanut', 'walnut', 'cornflake']"""
8969,"""['saltine cracker', 'butter', 'brown sugar', 'chocolate']"""
8970,"""['spinach', 'chicken', 'beef broth', 'celery broth', 'onion', 'salt', 'milk', 'cracker', 'oleo']"""
8971,"""['rice', 'onion', 'oil', 'garlic', 'chicken broth', 'tomato', 'salt', 'cumin', 'green pepper']"""
8972,"""['olive oil', 'carrot', 'onion', 'cabbage', 'green pepper', 'garlic', 'worcestershire sauce', 'parsley', 'caraway seed', 'italian seasoning', 'celery salt']"""
8973,"""['butter', 'sugar', 'vanilla', 'flour', 'baking powder', 'salt', 'milk', 'egg']"""
8974,"""['meat', 'bone', 'potato', 'cabbage', 'celery', 'onion', 'carrot', 'rice', 'corn', 'tomato', 'macaroni']"""
8975,"""['shortening', 'sugar', 'egg', 'banana', 'nut', 'flour', 'soda']"""
8976,"""['brown sugar', 'white sugar', 'flour', 'egg', 'milk', 'margarine', 'pecan']"""
8977,"""['broccoli', 'spinach', 'egg', 'stuffing', 'parmesan', 'butter', 'cheddar', 'bacon', 'salt', 'pepper']"""
8978,"""['pork', 'mushroom soup', 'water', 'sour cream', 'parsley', 'potato', 'salt', 'pepper']"""
8979,"""['sugar', 'flour', 'oleo', 'cocoa', 'water', 'crisco', 'egg', 'buttermilk', 'vanilla', 'soda', 'cinnamon']"""
8980,"""['half and half', 'sugar', 'vanilla', 'egg', 'whipping cream', 'peach', 'cognac', 'peach schnapps']"""
8981,"""['egg', 'butter', 'sugar', 'yeast', 'lemon', 'salt', 'flour', 'powdered sugar', 'lemon flavoring']"""
8982,"""['butter', 'sugar', 'egg', 'vanilla', 'chocolate', 'flour', 'nut']"""
8983,"""['macaroni', 'radish', 'pepper', 'onion', 'carrot', 'olive oil', 'vinegar', 'garlic', 'basil', 'mustard', 'tomato', 'salmon']"""
8984,"""['butter', 'sugar', 'egg', 'sour cream', 'flour', 'soda', 'baking powder', 'vanilla', 'walnut', 'cinnamon']"""
8985,"""['flour', 'crisco', 'egg', 'half and half', 'baking powder', 'coloring']"""
8986,"""['apple', 'milk', 'sugar substitute']"""
8987,"""['cake mix', 'pudding', 'cool whip', 'nut', 'cream cheese', 'pineapple', 'milk', 'cherry']"""
8988,"""['chocolate chip cookie', 'cherry pie filling', 'cool whip']"""
8989,"""['romaine lettuce', 'lettuce', 'apple', 'celery', 'bacon', 'cider vinegar', 'water', 'sugar', 'scallion', 'pepper', 'italian salad dressing mix']"""
8990,"""['cream corn', 'celery', 'onion', 'cheddar cheese', 'egg', 'butter', 'corn', 'green pepper', 'cracker', 'salt', 'milk']"""
8991,"""['cranberry', 'water', 'apple', 'sugar']"""
8992,"""['tomato', 'raisin', 'water', 'margarine', 'sugar', 'egg', 'flour', 'baking soda', 'salt', 'baking powder', 'cinnamon', 'allspice', 'nut']"""
8993,"""['pineapple juice', '7-up', 'lime sherbet']"""
8994,"""['banana', 'strawberry jello', 'pineapple', 'pecan', 'sour cream']"""
8995,"""['onion', 'water', 'sugar', 'vinegar', 'mayonnaise', 'celery seed', 'lettuce']"""
8996,"""['egg', 'sugar', 'flour', 'evaporated milk', 'vanilla', 'margarine']"""
8997,"""['tea', 'sugar', 'tang', 'cinnamon', 'cloves', 'lemonade mix']"""
8998,"""['salt', 'butter', 'milk', 'cocoa', 'sugar', 'vanilla', 'peanut butter', 'oatmeal']"""
8999,"""['flour', 'corn meal', 'baking powder', 'salt', 'onion', 'celery', 'egg', 'butter', 'buttermilk', 'pepper', 'sage']"""
9000,"""['margarine', 'flour', 'milk', 'crab', 'salt', 'pepper', 'mushroom', 'half and half', 'parmesan', 'pimiento']"""
9001,"""['oleo', 'sugar', 'egg', 'milk', 'graham cracker', 'coconut', 'nut', 'vanilla', 'baking powder']"""
9002,"""['egg', 'milk', 'flour', 'baking powder', 'salt']"""
9003,"""['beef', 'sour cream', 'bread crumb', 'pepper', 'onion soup mix']"""
9004,"""['bread', 'butter', 'garlic', 'oregano', 'basil', 'parmesan']"""
9005,"""['water', 'yeast', 'salt', 'sugar', 'oil', 'egg', 'flour']"""
9006,"""['ground meat', 'macaroni', 'cheese', 'sour cream', 'ragu']"""
9007,"""['powdered sugar', 'margarine', 'orange juice', 'pecan', 'vanilla wafer', 'coconut']"""
9008,"""['cake mix', 'oleo', 'egg', 'cream cheese', 'powdered sugar']"""
9009,"""['nut', 'sugar', 'cinnamon', 'biscuit', 'brown sugar', 'butter']"""
9010,"""['blackberry juice', 'sugar', 'pectin', 'butter']"""
9011,"""['celery', 'onion', 'bell pepper', 'chicken broth', 'corn meal']"""
9012,"""['beef', 'oil', 'worcestershire sauce', 'onion', 'garlic', 'salt', 'pepper', 'cumin', 'tomato', 'pimiento', 'ketchup']"""
9013,"""['sugar', 'chocolate syrup', 'margarine', 'milk', 'vanilla', 'cocoa']"""
9014,"""['crab meat', 'bread crumb', 'parmesan', 'butter', 'hot sauce', 'egg', 'portabella']"""
9015,"""['squash', 'onion', 'salt', 'egg', 'pea', 'pepper', 'butter']"""
9016,"""['cornstarch', 'soy sauce', 'worcestershire sauce', 'lemon pepper', 'carrot', 'cooking oil', 'green pepper', 'tomato', 'beef', 'rice']"""
9017,"""['bread', 'egg', 'sausage', 'milk', 'cheddar']"""
9018,"""['cranberry', 'pecan', 'orange peel', 'flour', 'sugar', 'baking powder', 'salt', 'baking soda', 'shortening', 'orange juice', 'egg']"""
9019,"""['potato', 'chicken stock', 'garlic powder', 'pepper', 'butter']"""
9020,"""['crisco', 'sugar', 'brown sugar', 'egg', 'vanilla', 'flour', 'pecan']"""
9021,"""['beef', 'chicken', 'turkey', 'onion', 'catsup', 'red pepper', 'worcestershire sauce', 'brown sugar', 'vinegar', 'pork', 'tomato', 'corn', 'black pepper', 'salt', 'meat tenderizer']"""
9022,"""['cream cheese', 'whipped topping', 'sugar', 'cherry pie filling', 'graham cracker']"""
9023,"""['cabbage', 'salad dressing', 'salt', 'sugar', 'vinegar', 'onion']"""
9024,"""['yeast', 'water', 'shortening', 'boiling water', 'buttermilk', 'baking soda', 'sugar', 'salt', 'flour']"""
9025,"""['jello', 'cottage cheese', 'cool whip', 'fruit']"""
9026,"""['water', 'yeast', 'sugar', 'flour', 'salt', 'oil']"""
9027,"""['beef', 'onion', 'potato', 'carrot', 'celery', 'mushroom', 'salt', 'pepper', 'tapioca', 'sugar', 'tomato']"""
9028,"""['cream of mushroom soup', 'milk', 'onion ring', 'mushroom', 'green bean', 'salt', 'pepper']"""
9029,"""['butter', 'brown sugar', 'corn syrup', 'salt', 'baking soda', 'vanilla', 'popped corn', 'nut']"""
9030,"""['potato', 'onion', 'ham', 'bacon', 'vinegar', 'water', 'salt', 'sugar']"""
9031,"""['sugar', 'egg', 'flour', 'baking soda', 'evaporated milk', 'poppy seed', 'nut', 'cisco', 'vanilla', 'salt']"""
9032,"""['sausage', 'onion', 'bell pepper', 'celery', 'rice', 'chicken noodle soup', 'water']"""
9033,"""['cranberry', 'water', 'sugar', 'cherry jello', 'pineapple', 'grape', 'apple', 'pecan']"""
9034,"""['popcorn', 'peanut', 'butter', 'brown sugar', 'honey']"""
9035,"""['sole', 'mayonnaise', 'parmesan', 'bread crumb']"""
9036,"""['jello', 'water', 'pineapple', 'cranberry sauce', 'cherry']"""
9037,"""['butter', 'shrimp', 'rice', 'cream', 'tomato', 'celery salt', 'salt', 'onion', 'crumb']"""
9038,"""['biscuit', 'garlic', 'oil', 'parsley', 'parmesan', 'bread', 'oleomargarine', 'sugar', 'cinnamon']"""
9039,"""['bean', 'pork', 'enchilada sauce']"""
9040,"""['sour cream', 'parsley', 'spice islands beau monde seasoning', 'mayonnaise', 'dill', 'onion', 'corned beef', 'bread']"""
9041,"""['sweetened condensed milk', 'water', 'vanilla pudding', 'whipping cream', 'vanilla wafer', 'banana']"""
9042,"""['apple', 'celery', 'nut', 'raisin', 'cheese', 'mayonnaise']"""
9043,"""['fryer', 'cream of chicken soup', 'chicken broth', 'butter', 'flour', 'salt', 'pepper', 'buttermilk']"""
9044,"""['cake mix', 'crisco', 'pumpkin', 'sugar', 'egg', 'cinnamon', 'nutmeg', 'nut', 'glaze']"""
9045,"""['corn', 'pimento', 'green pepper', 'onion', 'celery', 'sugar', 'vegetable oil', 'vinegar', 'salt', 'pepper']"""
9046,"""['cooking wine', 'water', 'cooking oil', 'soy sauce', 'brown sugar', 'garlic', 'ginger', 'oregano']"""
9047,"""['egg', 'sugar', 'milk', 'coconut', 'butter', 'vanilla']"""
9048,"""['brown sugar', 'shortening', 'margarine', 'butter', 'egg yolk', 'vanilla', 'flour', 'salt', 'egg white', 'nut', 'mint jelly', 'strawberry jelly']"""
9049,"""['chili seasoning', 'cream cheese', 'salsa', 'cheese', 'nut']"""
9050,"""['broccoli', 'cheez whiz', 'rice', 'margarine', 'onion', 'mushroom soup']"""
9051,"""['tomato', 'apple', 'raisin', 'brown sugar', 'cinnamon', 'cloves']"""
9052,"""['beef', 'suet', 'salt', 'water', 'catsup', 'onion', 'red pepper', 'liquid smoke', 'bay leaf', 'garlic powder', 'chili powder', 'barbecue spice', 'black pepper']"""
9053,"""['cranberry', 'sugar', 'marshmallow', 'apple', 'grape', 'nut', 'salt', 'whipping cream']"""
9054,"""['butter', 'garlic', 'shrimp', 'mushroom soup', 'mushroom', 'lemon pepper', 'basil', 'pasta']"""
9055,"""['potato', 'butter', 'salt', 'onion', 'beef broth', 'sour cream', 'cheese', 'cornflake']"""
9056,"""['oil', 'onion', 'green pepper', 'brown sugar', 'mustard', 'worcestershire sauce', 'lemon juice', 'tabasco', 'tomato', 'salt', 'pepper']"""
9057,"""['potato', 'celery', 'carrot', 'onion', 'beef bouillon', 'tomato', 'water', 'rice', 'sugar', 'bay leaf', 'beef', 'flour', 'salt', 'mustard', 'egg']"""
9058,"""['tomato', 'olive oil', 'bay leaf', 'basil', 'parsley', 'onion', 'garlic', 'salt', 'pepper', 'cornmeal', 'cheese']"""
9059,"""['sugar', 'milk', 'cocoa', 'syrup', 'salt', 'butter', 'vanilla']"""
9060,"""['cornbread mix', 'sour cream', 'corn', 'oil', 'egg', 'salt']"""
9061,"""['sugar', 'salad oil', 'cider vinegar', 'worcestershire sauce', 'garlic salt', 'celery salt', 'tomato soup', 'pepper', 'onion', 'celery']"""
9062,"""['vinegar', 'mustard seed', 'salt', 'sugar', 'celery seed', 'cabbage', 'pepper', 'onion']"""
9063,"""['pie crust', 'jell-o', 'peanut butter', 'cool whip']"""
9064,"""['flour', 'sugar', 'baking powder', 'salt', 'shortening', 'egg', 'milk', 'fruit']"""
9065,"""['beef', 'flour', 'oil', 'onion', 'water', 'salad dressing mix', 'salt', 'carrot', 'potato']"""
9066,"""['jello', 'water', 'applesauce', 'vinegar']"""
9067,"""['hash brown', 'margarine', 'sour cream', 'onion', 'cheddar cheese', 'cream of chicken soup']"""
9068,"""['beef', 'salt', 'bread crumb', 'egg', 'rice', 'green pepper', 'onion', 'carrot', 'water']"""
9069,"""['pineapple', 'banana', 'cherry', 'mayonnaise', 'lettuce']"""
9070,"""['jalapeno bean dip', 'dip', 'sour cream', 'mayo', 'taco seasoning', 'onion', 'olive', 'tomato', 'cheddar']"""
9071,"""['cream cheese', 'powdered sugar', 'peanut butter', 'milk', 'cool whip', 'graham cracker']"""
9072,"""['flour', 'pecan', 'butter', 'powdered sugar', 'cool whip', 'cream cheese', 'chocolate pudding', 'vanilla pudding', 'milk']"""
9073,"""['macaroni', 'broccoli', 'cauliflower', 'mushroom', 'olive', 'onion', 'salad dressing', 'avocado', 'tomato']"""
9074,"""['cucumber', 'onion', 'bell pepper', 'vinegar', 'sugar', 'celery']"""
9075,"""['onion', 'beef', 'pork', 'bread crumb', 'egg', 'sugar', 'pepper', 'salt', 'allspice', 'milk']"""
9076,"""['rhubarb', 'sugar', 'jell-o', 'marshmallow', 'cake mix']"""
9077,"""['flour', 'salt', 'water', 'color']"""
9078,"""['flour', 'cocoa', 'sugar', 'milk', 'egg yolk', 'butter', 'vanilla']"""
9079,"""['banana', 'graham cracker', 'butter', 'powdered sugar', 'nut', 'pineapple', 'cool whip', 'chocolate']"""
9080,"""['cabbage', 'pepper', 'onion', 'sugar', 'celery seed', 'mustard', 'salt', 'vinegar', 'salad oil']"""
9081,"""['sweet potato', 'milk', 'brown sugar', 'butter', 'egg', 'molasses', 'vanilla', 'cinnamon', 'salt', 'nutmeg', 'flour', 'nut']"""
9082,"""['garlic', 'onion', 'pepper', 'oil', 'tomato', 'tomato paste', 'water', 'worcestershire sauce', 'salt', 'bay leaf', 'chili powder', 'basil', 'crab meat', 'shrimp', 'haddock', 'rice']"""
9083,"""['milk', 'grape nut', 'salt', 'sugar', 'vanilla', 'egg']"""
9084,"""['bisquick', 'egg', 'milk', 'banana', 'strawberry']"""
9085,"""['cooking oil', 'sugar', 'brown sugar', 'egg', 'flour', 'baking soda', 'salt', 'cinnamon', 'buttermilk', 'vanilla', 'pecan']"""
9086,"""['cream of celery soup', 'mayonnaise', 'vinegar', 'onion powder', 'pasta', 'vegetable', 'tuna']"""
9087,"""['pumpkin', 'milk', 'sugar', 'sorghum', 'egg', 'cinnamon', 'salt', 'nutmeg', 'cloves', 'ginger', 'allspice']"""
9088,"""['butter', 'onion', 'flour', 'chicken broth', 'rice', 'salt', 'half and half', 'sherry', 'ham', 'carrot', 'almond', 'parsley']"""
9089,"""['butter', 'brown sugar', 'milk', 'sugar']"""
9090,"""['rice', 'mushroom', 'onion', 'broth', 'margarine']"""
9091,"""['turkey', 'celery', 'apple', 'grape', 'yogurt', 'mayonnaise', 'chicken broth', 'sunflower seed']"""
9092,"""['oil', 'water', 'bran', 'honey', 'salt', 'yeast', 'flour']"""
9093,"""['kielbasa', 'shrimp', 'potato', 'corn', 'onion', 'carrot']"""
9094,"""['peanut butter', 'flour', 'marshmallow', 'chocolate', 'ice cream']"""
9095,"""['cherry pie filling', 'cream cheese', 'salt', 'sugar', 'egg', 'milk', 'vanilla', 'pie shell']"""
9096,"""['butter', 'nut', 'flour', 'powdered sugar', 'cream cheese', 'cool whip', 'chocolate pudding']"""
9097,"""['sugar', 'olive oil', 'vegetable oil', 'egg', 'vanilla', 'flour', 'baking soda', 'cream of tartar', 'oatmeal', 'rice krispies', 'coconut', 'nut']"""
9098,"""['sugar', 'butter', 'egg', 'jam', 'milk', 'flour', 'soda', 'cinnamon', 'baking powder', 'nutmeg', 'cloves', 'vanilla', 'nut', 'raisin']"""
9099,"""['yeast', 'water', 'cottage cheese', 'sugar', 'onion', 'butter', 'dill seed', 'salt', 'baking soda', 'egg', 'flour']"""
9100,"""['ritz cracker', 'sugar', 'margarine', 'ice cream', 'pudding', 'milk', 'cool whip']"""
9101,"""['eggplant', 'cracker', 'cheese', 'egg', 'parsley', 'garlic', 'salt', 'pepper', 'oil', 'onion']"""
9102,"""['chocolate cake mix', 'jell-o', 'milk', 'egg', 'baking chocolate']"""
9103,"""['flour', 'cocoa', 'sugar', 'milk', 'butter']"""
9104,"""['pork', 'ham', 'bread crumb', 'salt', 'pepper', 'egg', 'milk', 'brown sugar', 'mustard', 'vinegar']"""
9105,"""['mushroom soup', 'celery soup', 'chicken soup', 'butter', 'rice', 'chicken', 'salt', 'pepper']"""
9106,"""['clam', 'onion', 'green pepper', 'garlic', 'lemon juice', 'margarine', 'oregano', 'parsley', 'cayenne pepper', 'bread crumb', 'cheddar', 'parmesan']"""
9107,"""['corned beef', 'swiss cheese', 'cheddar cheese', 'sauerkraut', 'mayonnaise', 'mustard']"""
9108,"""['corn', 'onion', 'tomato']"""
9109,"""['chocolate', 'marshmallow creme', 'rum', 'rice cereal', 'coconut', 'pecan']"""
9110,"""['cucumber', 'onion', 'sugar', 'vinegar', 'salt']"""
9111,"""['chicken', 'rice', 'water', 'onion soup mix']"""
9112,"""['chicken', 'onion', 'green pepper', 'tomato', 'parsley', 'pepper', 'garlic', 'salt', 'white pepper', 'curry powder', 'thyme', 'currant', 'almond']"""
9113,"""['mashed potato', 'cheese', 'egg', 'pimento', 'parsley']"""
9114,"""['sugar', 'evaporated milk', 'butter', 'peanut butter', 'marshmallow cream', 'vanilla']"""
9115,"""['mozzarella', 'egg', 'flour', 'bread crumb']"""
9116,"""['celery', 'onion', 'butter', 'cheese', 'broccoli', 'rosemary']"""
9117,"""['cabbage', 'onion', 'green pepper', 'salt', 'sugar', 'oil', 'pimento', 'mustard seed', 'water', 'celery seed', 'vinegar']"""
9118,"""['rice', 'cheese', 'milk', 'green pepper', 'parsley', 'onion', 'basil', 'thyme']"""
9119,"""['oreo', 'butter', 'cream cheese', 'sugar', 'cool whip', 'chocolate pudding', 'milk']"""
9120,"""['sweet potato', 'butter', 'apple butter', 'brown sugar', 'salt', 'pecan']"""
9121,"""['egg', 'pepperoni', 'mozzarella', 'romano', 'pie shell']"""
9122,"""['onion', 'vegetable soup mix', 'spinach', 'sour cream', 'mayonnaise']"""
9123,"""['garlic', 'onion', 'cucumber', 'tomato', 'green pepper', 'tomato bisque', 'consomme', 'vinegar', 'olive oil', 'salt', 'pepper']"""
9124,"""['jello', 'cake', 'cool whip']"""
9125,"""['butter', 'flour', 'chicken stock', 'mushroom', 'cream', 'dijon mustard', 'onion', 'olive oil', 'spinach', 'sour cream', 'smoked salmon', 'nutmeg', 'egg', 'half and half', 'cheddar cheese']"""
9126,"""['coconut', 'mandarin', 'sour cream', 'pineapple', 'pecan', 'marshmallow']"""
9127,"""['cake mix', 'pudding', 'oil', 'egg', 'sour cream']"""
9128,"""['green bean', 'milk', 'mushroom soup', 'pepper', 'onion']"""
9129,"""['butter', 'sugar', 'egg', 'flour', 'baking powder', 'salt', 'vanilla']"""
9130,"""['sauerkraut', 'pork sausage', 'oatmeal', 'egg', 'brown sugar']"""
9131,"""['sugar', 'peach', 'cherry', 'pineapple']"""
9132,"""['chicken', 'water', 'cream of chicken soup', 'salt', 'pepper']"""
9133,"""['bread', 'butterscotch pudding', 'brown sugar', 'cinnamon', 'margarine']"""
9134,"""['chicken', 'celery', 'mayonnaise', 'salt', 'poultry seasoning', 'onion salt', 'pepper']"""
9135,"""['tuna', 'mushroom soup', 'cracker', 'butter', 'salt', 'pepper']"""
9136,"""['flour', 'sugar', 'baking powder', 'milk', 'margarine', 'apple pie filling']"""
9137,"""['margarine', 'peanut butter', 'sugar', 'rice krispies', 'chocolate', 'paraffin']"""
9138,"""['pork', 'shortening', 'chicken bouillon', 'salt', 'pineapple', 'pepper', 'brown sugar', 'cornstarch', 'vinegar', 'soy sauce', 'onion']"""
9139,"""['lemon jello', 'water', 'pineapple', 'vinegar', 'salt', 'carrot', 'pecan']"""
9140,"""['egg', 'sugar', 'flour', 'baking soda', 'pineapple', 'pecan', 'cream cheese', 'margarine', 'powdered sugar', 'vanilla']"""
9141,"""['pork', 'oil', 'garlic', 'soy sauce', 'pepper', 'cornstarch', 'sherry', 'brown sugar', 'water']"""
9142,"""['peach', 'flour', 'brown sugar', 'cinnamon', 'salt', 'cream', 'margarine', 'coconut']"""
9143,"""['strawberry', 'vanilla', 'cool whip', 'pie shell']"""
9144,"""['water', 'celery', 'pea', 'salt', 'pepper', 'soy sauce', 'wine', 'water chestnut']"""
9145,"""['cream cheese', 'chives', 'mayonnaise', 'milk', 'celery', 'onion', 'shrimp']"""
9146,"""['broccoli', 'bacon', 'raisin', 'onion', 'mayonnaise', 'sugar', 'vinegar', 'sunflower seed']"""
9147,"""['tomato', 'celery', 'green pepper', 'vinegar', 'mayonnaise', 'lemon jello', 'cucumber', 'onion', 'horseradish']"""
9148,"""['water', 'egg', 'wheat flour', 'seven or nine grain cereal', 'salt', 'oil', 'honey', 'yeast']"""
9149,"""['butter', 'sugar', 'espresso', 'vanilla', 'egg', 'flour', 'almond']"""
9150,"""['broccoli', 'onion', 'celery', 'rice', 'mushroom soup', 'water', 'cheez whiz', 'margarine']"""
9151,"""['butter', 'syrup', 'egg', 'vanilla', 'pecan', 'salt']"""
9152,"""['lettuce', 'celery', 'parsley', 'onion', 'orange', 'almond']"""
9153,"""['beef', 'flour', 'pepper', 'bell pepper', 'onion', 'tomato sauce', 'brown sugar', 'tomato', 'worcestershire', 'vinegar', 'ketchup', 'garlic']"""
9154,"""['sweet potato', 'egg', 'brown sugar', 'butter', 'salt', 'cinnamon', 'orange juice', 'pecan']"""
9155,"""['milk', 'vanilla', 'sour cream', 'fruit']"""
9156,"""['spaghetti', 'italian dressing', 'salad mix', 'green pepper', 'tomato', 'onion']"""
9157,"""['beef', 'onion', 'celery', 'egg', 'mustard', 'catsup', 'worcestershire sauce', 'salt', 'pepper', 'cracker meal']"""
9158,"""['coffee', 'chocolate', 'mint', 'vanilla']"""
9159,"""['sugar', 'flour', 'cocoa', 'baking soda', 'miracle whip', 'water', 'vanilla']"""
9160,"""['carrot', 'onion', 'celery', 'chicken broth', 'cream', 'salt', 'pepper']"""
9161,"""['cornbread', 'biscuit', 'onion', 'egg', 'salt', 'pepper', 'broth']"""
9162,"""['pineapple', 'cream cheese', 'apricot jello', 'apricot', 'sugar', 'evaporated milk']"""
9163,"""['cake mix']"""
9164,"""['broccoli', 'cauliflower', 'mushroom soup', 'egg', 'onion', 'worcestershire sauce', 'cheddar cheese', 'butter', 'bread crumb']"""
9165,"""['flour', 'cream of tartar', 'salad oil', 'salt', 'peppermint', 'water', 'food coloring']"""
9166,"""['flour', 'baking powder', 'baking soda', 'salt', 'sugar', 'milk', 'egg']"""
9167,"""['cake mix', 'butter', 'coconut', 'peach', 'sugar', 'cinnamon', 'sour cream', 'egg']"""
9168,"""['margarine', 'shortening', 'sugar', 'egg yolk', 'flour', 'soda', 'buttermilk', 'vanilla', 'coconut', 'nut', 'egg white']"""
9169,"""['marshmallow', 'margarine', 'peanut butter', 'cereal']"""
9170,"""['egg', 'sugar', 'butter', 'buttermilk', 'vanilla', 'coconut']"""
9171,"""['butter', 'sugar', 'sour cream', 'flour', 'baking soda', 'salt', 'egg', 'vanilla']"""
9172,"""['shortening', 'sugar', 'egg', 'molasses', 'water', 'baking soda', 'cinnamon', 'allspice', 'ginger', 'salt', 'flour', 'graham cracker']"""
9173,"""['corn meal', 'flour', 'sugar', 'egg', 'oil', 'vanilla', 'milk']"""
9174,"""['mushroom', 'chicken broth', 'milk', 'onion', 'salt', 'pepper', 'flour', 'butter']"""
9175,"""['sour cream', 'onion salt', 'garlic', 'spinach', 'ginger', 'pepper', 'bread crumb']"""
9176,"""['chocolate cake mix', 'pet milk', 'caramel', 'chocolate', 'pecan']"""
9177,"""['chicken', 'beef broth', 'evaporated milk', 'stuffing']"""
9178,"""['cream of chicken soup', 'cream of celery soup', 'bean sprout', 'water chestnut', 'green bean', 'french fried onion ring', 'soy sauce']"""
9179,"""['beef', 'sugar', 'carrot', 'onion', 'garlic', 'sesame oil', 'pepper', 'salt', 'soy sauce', 'wine']"""
9180,"""['carrot', 'butter', 'egg', 'flour', 'baking powder', 'sugar', 'cinnamon']"""
9181,"""['lard', 'onion', 'garlic', 'bean', 'jalapeno', 'salt', 'cheese', 'corn tortilla']"""
9182,"""['turkey', 'onion', 'pinto bean', 'kidney bean', 'hominy', 'tomato', 'corn', 'taco seasoning', 'ranch seasoning', 'water']"""
9183,"""['milk', 'banana', 'honey', 'vanilla']"""
9184,"""['butter', 'sugar', 'egg', 'nutmeg', 'vanilla', 'almond', 'flour']"""
9185,"""['cucumber', 'onion', 'mayonnaise', 'vinegar', 'sugar', 'pepper', 'salt']"""
9186,"""['cream cheese', 'jello', 'nut', 'cola', 'lemon juice']"""
9187,"""['chicken', 'flour', 'onion', 'olive oil', 'margarine', 'butter', 'water', 'cream sherry', 'mushroom', 'pepper', 'garlic', 'bouillon']"""
9188,"""['celery', 'water', 'butter', 'tomato', 'onion', 'pepper', 'salt']"""
9189,"""['onion', 'bell pepper', 'water', 'cream of chicken soup', 'pimiento', 'milk', 'basil', 'noodle', 'ricotta', 'chicken', 'cheddar', 'parmesan']"""
9190,"""['onion', 'garlic', 'olive oil', 'pasta sauce', 'ricotta', 'spinach', 'mozzarella', 'parmesan', 'egg', 'lasagna noodle']"""
9191,"""['egg yolk', 'sugar', 'butter', 'poppy seed', 'vanilla', 'flour', 'baking powder', 'baking soda', 'sour cream', 'egg white']"""
9192,"""['butter', 'sugar', 'egg', 'flour', 'baking powder', 'baking soda', 'cream of tartar', 'raisin', 'salt', 'buttermilk']"""
9193,"""['pineapple juice', 'lemonade concentrate', 'pina colada mix', 'vodka']"""
9194,"""['wheat flour', 'white flour', 'yeast', 'baking soda', 'cottage cheese', 'water', 'brown sugar', 'margarine', 'salt', 'egg']"""
9195,"""['shortening', 'brown sugar', 'egg', 'sorghum molasses', 'flour', 'soda', 'salt', 'cloves', 'cinnamon', 'ginger', 'sugar']"""
9196,"""['tang', 'lemonade mix', 'cinnamon', 'cloves', 'lemon tea', 'sugar', 'allspice']"""
9197,"""['chocolate', 'butterscotch', 'noodle', 'peanut']"""
9198,"""['butter', 'sugar', 'corn syrup', 'evaporated milk', 'salt', 'egg', 'vanilla', 'pecan', 'pie shell']"""
9199,"""['sugar', 'corn syrup', 'butter', 'sour cream', 'vanilla', 'nut']"""
9200,"""['cream cheese', 'sour cream', 'onion', 'jalapeno', 'tortilla']"""
9201,"""['pie shell', 'marshmallow', 'milk', 'salt', 'chocolate', 'vanilla', 'whipping cream']"""
9202,"""['butter', 'beef', 'lemon juice', 'chili powder', 'celery', 'mustard', 'onion', 'tomato sauce', 'worcestershire sauce', 'salt', 'brown sugar']"""
9203,"""['beef', 'onion', 'carrot', 'mushroom', 'celery', 'tomato juice', 'wine', 'tapioca', 'sugar', 'salt', 'bay leaf', 'basil', 'pepper']"""
9204,"""['chicken', 'cream of chicken soup', 'sour cream', 'oleo', 'cracker', 'poppy seed']"""
9205,"""['potato', 'celery', 'carrot', 'onion', 'parsley', 'chicken bouillon', 'salt', 'pepper', 'flour', 'milk', 'cheese']"""
9206,"""['potato', 'margarine', 'onion', 'beef broth', 'cheddar', 'sour cream', 'salt', 'pepper']"""
9207,"""['cherry jell-o', 'water', 'pineapple juice', 'lemon juice', 'sugar', 'orange juice', 'crushed pineapple', 'celery', 'cranberry', 'walnut']"""
9208,"""['crisco', 'raisin', 'sugar', 'water', 'cloves', 'nutmeg', 'cinnamon', 'baking soda', 'flour', 'baking powder']"""
9209,"""['egg', 'oil', 'sugar', 'vanilla', 'zucchini', 'flour', 'baking powder', 'salt', 'soda', 'cinnamon', 'nut']"""
9210,"""['sugar', 'honey', 'water', 'walnut', 'vanilla']"""
9211,"""['sugar', 'corn syrup', 'egg', 'butter', 'walnut', 'vanilla']"""
9212,"""['sausage', 'cheese', 'flour', 'hot sauce']"""
9213,"""['spaghetti sauce', 'sausage', 'mozzarella', 'oregano', 'muffin']"""
9214,"""['chocolate cake mix', 'caramel', 'evaporated milk', 'margarine', 'chocolate chip', 'pecan', 'frosting']"""
9215,"""['egg', 'sugar', 'milk', 'bread', 'butter', 'vanilla']"""
